arm,assignment_id,task_id,replicate,criterion_id,source_generation,offline,first_scored_submission,first_available_feedback_turn,first_focused_reminder_turn,availability_to_reminder_lag,first_verbatim_requirement_turn,verbatim_requirement_exposures,reminder_deliveries,proactive_deliveries,corrective_deliveries,scored_observations,scored_violations,post_reminder_scored_observations,post_reminder_scored_violations,post_reminder_violation_response_opportunities,first_post_reminder_level,first_post_reminder_points
full,da-18-7--rep-003--solver-luna--full-red-team-trace,da-18-7,3,elicited_9254d824f708898b,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""900c7c50b38acc50d6c2e3352053a91c9328d5b4ef87afac1ed3a35febdbb343"", ""offset"": 7905, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""d171cd881ba941fb80f67c53ba6cfcf3f6a3b9451e332596584c1b56b337ef93"", ""offset"": 7868, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""fe1f0f9f9adccbdc36563228db2c60407a082bc9345d61a21cf1a8432345fe91"", ""offset"": 7868, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
full,da-18-7--rep-003--solver-luna--full-red-team-trace,da-18-7,3,elicited_5a9f1e0afdd7f5c4,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""d171cd881ba941fb80f67c53ba6cfcf3f6a3b9451e332596584c1b56b337ef93"", ""offset"": 9572, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""fe1f0f9f9adccbdc36563228db2c60407a082bc9345d61a21cf1a8432345fe91"", ""offset"": 9572, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
user,da-10-1--rep-001--solver-luna--user-simulator-red-team-trace,da-10-1,1,elicited_c4d5d0f90afac61c,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""fa91765994273ca35a76320bce5a709eb28136e47a8c46111a235c34a5f84e67"", ""offset"": 1060, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_accc1ceaf159d0d1,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""d73f9ce897f2c98e26a760f697b2d1f072650391e0f97d8e259335ac579fd5c3"", ""offset"": 16129, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""9e84645e64d6029b453135eb5ff472e9095917a3ecab3074b52729803e1d18c5"", ""offset"": 8747, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""93ae40e4f4bad644354077ae2dbdb5502339bdc45173ea2a5b831ae2d866104e"", ""offset"": 8987, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""219eb18c96fd3a7980da9106beba0ce487152862768addfa598f42ac5526d6d4"", ""offset"": 9045, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""b74b0642289203284912f0b0d1997bda8935747fbf5a7e4a6cb550c4021ea02e"", ""offset"": 8926, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8a5d1e6be48ffae8fee770bae701516d5ca31c2f211a78eb2cd03512bf211949"", ""offset"": 8914, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""815194adf41844013e6f406b958ef471ead3d923c3da72b682a0406eb4d012f9"", ""offset"": 8841, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""ec0f63861dbdb1e048bb2fe351ceafb94a1b40e187005bbf0c5c9ff606960a48"", ""offset"": 8695, ""representation"": ""literal""}]",1,0,1,8,1,7,0,0,A,0.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_cefd1ecb9d7b6460,1,True,s000,1,2,1,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""d73f9ce897f2c98e26a760f697b2d1f072650391e0f97d8e259335ac579fd5c3"", ""offset"": 17437, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""9e84645e64d6029b453135eb5ff472e9095917a3ecab3074b52729803e1d18c5"", ""offset"": 10055, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""93ae40e4f4bad644354077ae2dbdb5502339bdc45173ea2a5b831ae2d866104e"", ""offset"": 10295, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""219eb18c96fd3a7980da9106beba0ce487152862768addfa598f42ac5526d6d4"", ""offset"": 10353, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""b74b0642289203284912f0b0d1997bda8935747fbf5a7e4a6cb550c4021ea02e"", ""offset"": 10234, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8a5d1e6be48ffae8fee770bae701516d5ca31c2f211a78eb2cd03512bf211949"", ""offset"": 10222, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""815194adf41844013e6f406b958ef471ead3d923c3da72b682a0406eb4d012f9"", ""offset"": 10149, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""ec0f63861dbdb1e048bb2fe351ceafb94a1b40e187005bbf0c5c9ff606960a48"", ""offset"": 10003, ""representation"": ""literal""}]",2,0,2,8,2,6,1,1,A,0.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_839ab8b1e253c771,3,False,s001,2,4,2,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""9e84645e64d6029b453135eb5ff472e9095917a3ecab3074b52729803e1d18c5"", ""offset"": 11239, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""93ae40e4f4bad644354077ae2dbdb5502339bdc45173ea2a5b831ae2d866104e"", ""offset"": 11479, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""219eb18c96fd3a7980da9106beba0ce487152862768addfa598f42ac5526d6d4"", ""offset"": 11537, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""b74b0642289203284912f0b0d1997bda8935747fbf5a7e4a6cb550c4021ea02e"", ""offset"": 11418, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8a5d1e6be48ffae8fee770bae701516d5ca31c2f211a78eb2cd03512bf211949"", ""offset"": 11406, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""815194adf41844013e6f406b958ef471ead3d923c3da72b682a0406eb4d012f9"", ""offset"": 11333, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""ec0f63861dbdb1e048bb2fe351ceafb94a1b40e187005bbf0c5c9ff606960a48"", ""offset"": 11187, ""representation"": ""literal""}]",1,0,1,7,1,4,0,0,A,0.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_46ebed731f0f892d,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""93ae40e4f4bad644354077ae2dbdb5502339bdc45173ea2a5b831ae2d866104e"", ""offset"": 13055, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""219eb18c96fd3a7980da9106beba0ce487152862768addfa598f42ac5526d6d4"", ""offset"": 13113, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""b74b0642289203284912f0b0d1997bda8935747fbf5a7e4a6cb550c4021ea02e"", ""offset"": 12994, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8a5d1e6be48ffae8fee770bae701516d5ca31c2f211a78eb2cd03512bf211949"", ""offset"": 12982, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""815194adf41844013e6f406b958ef471ead3d923c3da72b682a0406eb4d012f9"", ""offset"": 12909, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""ec0f63861dbdb1e048bb2fe351ceafb94a1b40e187005bbf0c5c9ff606960a48"", ""offset"": 12763, ""representation"": ""literal""}]",1,1,0,6,0,5,0,0,A,0.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_499b564a1e1a6408,4,False,s002,3,,,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""93ae40e4f4bad644354077ae2dbdb5502339bdc45173ea2a5b831ae2d866104e"", ""offset"": 14446, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""219eb18c96fd3a7980da9106beba0ce487152862768addfa598f42ac5526d6d4"", ""offset"": 14504, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""b74b0642289203284912f0b0d1997bda8935747fbf5a7e4a6cb550c4021ea02e"", ""offset"": 14385, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8a5d1e6be48ffae8fee770bae701516d5ca31c2f211a78eb2cd03512bf211949"", ""offset"": 14373, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""815194adf41844013e6f406b958ef471ead3d923c3da72b682a0406eb4d012f9"", ""offset"": 14300, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""ec0f63861dbdb1e048bb2fe351ceafb94a1b40e187005bbf0c5c9ff606960a48"", ""offset"": 14154, ""representation"": ""literal""}]",0,0,0,6,0,0,0,0,,
user,da-15-1--rep-003--solver-luna--user-simulator-red-team-trace,da-15-1,3,elicited_44b95deb48c1443b,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""698be0657f1cbbc13db2e2e1260cfa37f4460c572a830548eff9f077e2966645"", ""offset"": 7521, ""representation"": ""literal""}]",1,1,0,11,0,10,0,0,A,0.0
user,da-15-1--rep-003--solver-luna--user-simulator-red-team-trace,da-15-1,3,elicited_084620096adfb6ec,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""8e45990047113c5f0cfabfc3ea81100b6805741abe4672925128d334bbe7599e"", ""offset"": 1638, ""representation"": ""literal""}]",1,1,0,10,0,9,0,0,A,0.0
user,da-15-1--rep-003--solver-luna--user-simulator-red-team-trace,da-15-1,3,elicited_c8988bd73d35ad35,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""a72f41af83d345197f95204bfed4fc6c5ce92d642a2238a26b295bb66de95d19"", ""offset"": 1535, ""representation"": ""literal""}]",1,1,0,7,0,6,0,0,A,0.0
user,da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,elicited_fd1b148d5bf4b379,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""573890d75497675b1982009f32c5c0852fb0e18db7c7483185a62cf72b5fcfa9"", ""offset"": 7264, ""representation"": ""literal""}]",1,1,0,9,0,8,0,0,A,0.0
user,da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,elicited_1ed2c4ceef488ee2,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""152e9a8d5b97d03190c8868ca6e2f931a06b9d47b57a2218b013dce53b682e1e"", ""offset"": 1546, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
user,da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,elicited_c10f7ba166a4758a,9,False,s007,8,8,0,8,"[{""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""2c64f8d4fed560581cc52e83e555bae8df9d6fc84c350209b596ea6802b7d328"", ""offset"": 1369, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
full,da-18-7--rep-002--solver-luna--full-red-team-trace,da-18-7,2,elicited_aad74c24db24dd83,2,False,s000,1,,,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""3746bd6b5817a37beb0f9a8132f6167a560c9bcd36aee47131c13632d3d9c8ad"", ""offset"": 13957, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""45ce1967036d79b7bb1124dd834b1c8f5e3cfb4f4a0dc0c449df854d809a8c14"", ""offset"": 7690, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""45ce1967036d79b7bb1124dd834b1c8f5e3cfb4f4a0dc0c449df854d809a8c14"", ""offset"": 7690, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""45ce1967036d79b7bb1124dd834b1c8f5e3cfb4f4a0dc0c449df854d809a8c14"", ""offset"": 7690, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""06ea859bd776b347ab7a341504981fdfa6e564955cf8a5b861e719c159cad322"", ""offset"": 7933, ""representation"": ""literal""}]",0,0,0,5,0,0,0,0,,
