policy,setting,task_id,replicate,generation,submission,solver_turn,active_criteria,violated_criteria,penalty,prompt_path,prompt_sha256
original,full,da-13-1,3,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,e16bdf222660b79de96a7420ea5261c056152d1090b255529b9133e9716d8eda
original,full,da-13-1,3,2,s002,3,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,2375d0ef98fa8158866fabd540dff257789a7c7033a93d723b7179355cb2f381
original,full,da-13-1,3,3,s003,4,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,d985f3c9ff8b89b8ab7cb8d62a0c4c6685811c898e48ab5faa3539c41b201b66
original,full,da-13-1,3,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,f28e08152e1d514dade4ec49e120c16e5282fe54dd2f556bcc9a6604191cba1b
original,full,da-13-3,1,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt,5848603793a9393bd481bb5c0f7f1dc815d451e76272f3af343672f3af9f79d6
original,full,da-13-3,1,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,e1005b9b62cc82aabebe727f4e1839ae5048d16a60bc89a5d8443bf96a329b8b
original,full,da-13-3,1,2,s002,3,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,e1005b9b62cc82aabebe727f4e1839ae5048d16a60bc89a5d8443bf96a329b8b
original,full,da-13-3,1,3,s003,4,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,e1005b9b62cc82aabebe727f4e1839ae5048d16a60bc89a5d8443bf96a329b8b
original,full,da-13-3,1,4,s004,5,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,e1005b9b62cc82aabebe727f4e1839ae5048d16a60bc89a5d8443bf96a329b8b
original,full,da-13-3,2,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt,6eccb47270939bb7bb44d4a0ee68120a3b58ea7a8b69b4e6f4f809ca9cb2228e
original,full,da-13-3,2,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt,5f6e9de7e650a8a689f705db1257df4a9eea83d06d8c0614de0539f77ff441ae
original,full,da-13-3,2,2,s002,3,1,1,-5.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt,2fc8fc55cc862503f0b95478d881abb072ad254737f414021806052448987db8
original,full,da-13-3,2,3,s003,4,1,1,-5.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt,57fe255a2abd51f8db3fea297b6eaa4be450d039fd673fe9a5cad7527c3ce745
original,full,da-13-3,2,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt,8bd589b68d2336ce5ccc67408dba4fd23761c9f4283dffa1f00cb67d9bdc0175
original,full,da-13-3,3,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,89ae189ac2615136e6c5987ca8b0ab1c648cda640a4cb7123165516e5febdab3
original,full,da-13-3,3,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,94f09831e243fca485f3d0cf52115c137777e5768b4c70b2e403fc21402fc98a
original,full,da-13-3,3,2,s002,3,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,94f09831e243fca485f3d0cf52115c137777e5768b4c70b2e403fc21402fc98a
original,full,da-13-3,3,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,02740debcb76fa41c9679e0cbee967a53cebb0e0bf73fb71654e4db674e0608d
original,full,da-13-3,3,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,02740debcb76fa41c9679e0cbee967a53cebb0e0bf73fb71654e4db674e0608d
original,full,da-13-5,1,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt,d68f2c0d028b6a9e634306249827665aa8affbbb7bfdd59ba36f0f98628849ef
original,full,da-13-5,1,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,378d1995e6a944c529a37db9a765f4155638b77ba9ae68969f1af7c370e69f48
original,full,da-13-5,1,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,a0889b18390453541c6d926bc352a0bb82750acdc82e73df49ed2345d851ce49
original,full,da-13-5,1,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,a0889b18390453541c6d926bc352a0bb82750acdc82e73df49ed2345d851ce49
original,full,da-13-5,1,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,a0889b18390453541c6d926bc352a0bb82750acdc82e73df49ed2345d851ce49
original,full,da-13-5,2,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt,27d5d4bb6a2240bbb5345b547a2a8fc8b03a940a6d780da940984410cb3178ee
original,full,da-13-5,2,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt,eea06ae06e084977f95512dbe72ff2e431a840b44bba719b5bc8aaa43cdd8d41
original,full,da-13-5,2,2,s002,3,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt,9a9aa697e5eaa801d3ec69688f51b3d8bba83de038d4c7288dd5f06936d85a49
original,full,da-13-5,2,3,s003,4,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt,9a9aa697e5eaa801d3ec69688f51b3d8bba83de038d4c7288dd5f06936d85a49
original,full,da-13-5,2,4,s004,5,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt,9a9aa697e5eaa801d3ec69688f51b3d8bba83de038d4c7288dd5f06936d85a49
original,full,da-13-5,3,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,cc66cfb770c495da665240ddd33d81aba6e2526f290e4dc5b99e3c81d2520127
original,full,da-13-5,3,1,s001,2,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,804ea01244dd3855a52b63bfe0fd950af5623a9b96ce17e73c89d51009e049b6
original,full,da-13-5,3,2,s002,3,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,804ea01244dd3855a52b63bfe0fd950af5623a9b96ce17e73c89d51009e049b6
original,full,da-13-5,3,3,s003,4,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,804ea01244dd3855a52b63bfe0fd950af5623a9b96ce17e73c89d51009e049b6
original,full,da-13-5,3,4,s004,5,1,1,-5.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,9fa6e4340f41ce5dba08e24ba00b1545df5918d3ba19f3659389eb6a9deda9f6
original,full,da-13-5,3,5,s005,6,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-006/prompt.txt,0c621ec954f3c68ff9a627d71abfbe4cf0a8e7ce590fa6da40dec3537fbfb738
original,full,da-13-6,1,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt,6f15f63e8be6947918b2015da4266511ee59c880442e834d46dd5238abb14778
original,full,da-13-6,1,1,s001,2,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,c22ab2587df07355f702f5cc6c526e997b1124247a92d8e5d4eff2bf70e3f013
original,full,da-13-6,1,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,c22ab2587df07355f702f5cc6c526e997b1124247a92d8e5d4eff2bf70e3f013
original,full,da-13-6,1,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,c22ab2587df07355f702f5cc6c526e997b1124247a92d8e5d4eff2bf70e3f013
original,full,da-13-6,1,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,c22ab2587df07355f702f5cc6c526e997b1124247a92d8e5d4eff2bf70e3f013
original,full,da-13-6,2,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt,4eae37c186e8d9ea7ead312aafe0ee2ecbbe700b9ccb199d0744e7a444d7064b
original,full,da-13-6,2,1,s001,2,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt,f24348a9d1d5da5cce1e7c84bfc90955e5a5467b2b88ec8a0505edc5698b47a9
original,full,da-13-6,2,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt,f24348a9d1d5da5cce1e7c84bfc90955e5a5467b2b88ec8a0505edc5698b47a9
original,full,da-13-6,2,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt,f24348a9d1d5da5cce1e7c84bfc90955e5a5467b2b88ec8a0505edc5698b47a9
original,full,da-13-6,2,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt,f24348a9d1d5da5cce1e7c84bfc90955e5a5467b2b88ec8a0505edc5698b47a9
original,full,da-13-6,3,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,abec3f12251e2fca8974ce80ba8e452431c3665107e8b02bc5df533ad4b5b758
original,full,da-13-6,3,1,s001,2,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,0790a1c036599563a4c9cb4dccedd240b8b8457e477413d109265cdbfe0ce26c
original,full,da-13-6,3,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,0790a1c036599563a4c9cb4dccedd240b8b8457e477413d109265cdbfe0ce26c
original,full,da-13-6,3,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,0790a1c036599563a4c9cb4dccedd240b8b8457e477413d109265cdbfe0ce26c
original,full,da-13-6,3,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,0790a1c036599563a4c9cb4dccedd240b8b8457e477413d109265cdbfe0ce26c
original,full,da-14-1,1,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt,49fe8fa36550acf828b9185bf76a500c809210f01e4d9dbbe70bc2ecd492ac5b
original,full,da-14-1,1,1,s001,2,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,58428f9483e26eee827ed257027aa9a9d56d495ded19791bb818b7a487fe5f6d
original,full,da-14-1,1,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,c788b50e2c44eb40cfabc68f1485db1cfb6c84540bfeb55e1931be10676f8499
original,full,da-14-1,1,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,c788b50e2c44eb40cfabc68f1485db1cfb6c84540bfeb55e1931be10676f8499
original,full,da-14-1,1,4,s004,5,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,c788b50e2c44eb40cfabc68f1485db1cfb6c84540bfeb55e1931be10676f8499
original,full,da-14-1,2,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt,a0cf1db622238415cb214e1f7466193de2369af044bf214921efc41278394b98
original,full,da-14-1,2,1,s001,2,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt,0709b670e56c0d5469de5cc0d5dc4659a176e4f5a55983409ead1d1affada425
original,full,da-14-1,2,2,s002,3,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt,f5dabc5b95b3572b5b6c72c61756dd9c21f29b14d3c92e9ff52863451260f0c9
original,full,da-14-1,2,3,s003,4,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt,f5dabc5b95b3572b5b6c72c61756dd9c21f29b14d3c92e9ff52863451260f0c9
original,full,da-14-1,2,4,s004,5,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt,f5dabc5b95b3572b5b6c72c61756dd9c21f29b14d3c92e9ff52863451260f0c9
original,full,da-14-1,3,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,b9c4ebb12964592e15a37fd5c67d55c08d0bad1ab7e9f10c8c00a5481452d093
original,full,da-14-1,3,1,s001,2,1,1,-5.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,0f82811e839b39d2dd372cb0fdc167e777dee12daf34419f1702a512f2f8f9a5
original,full,da-14-1,3,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,a2c7ddfa770ce5d86ecfa00446f875102e3cd30fe9128be2fe5f0af78ae76118
original,full,da-14-1,3,3,s003,4,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,a2c7ddfa770ce5d86ecfa00446f875102e3cd30fe9128be2fe5f0af78ae76118
original,full,da-14-1,3,4,s004,5,2,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,91022693ca09a5b86f78e1281b853b69f3400b307bc79eb9c2679a4365b8cf46
original,full,da-14-3,1,0,s000,1,0,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt,e9ba32d7f65217216dbfbb37fdc5277c5a52a19cacefd50b47b84b29aa26d78b
original,full,da-14-3,1,1,s001,2,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,df53a5e785a65a211f6b3dc939752da760fa75c4309886b2fed67125c2bae3cf
original,full,da-14-3,1,2,s002,3,1,0,0.0,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,df53a5e785a65a211f6b3dc939752da760fa75c4309886b2fed67125c2bae3cf
