policy,setting,task_id,replicate,generation,criterion_id,title,requirement,accepted,rejection_reason,replaces,citations,supported,tied,reversed,observed_support_pattern,path
candidate,user,da-15-8,3,4,elicited_c75f5784c7abff17,Trace-to-result execution alignment,"When a solution claims that code produced its reported analysis, the code, dataset/modality assignments, transformations, filters, and aggregation logic must directly support the reported outputs; prose or a plausible but mismatched snippet is insufficient.",False,criterion_support_failed,[],3,1,1,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-16-1,1,2,elicited_14dba05fabac9017,Evidence-backed computational claims,"Claimed quantitative results and validation analyses must be directly supported by executable, self-contained code or inspectable generated outputs.",False,semantic_validation_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-16-1,1,3,elicited_ff20af3d246430a2,Consistency of Reported Computations with Executable Evidence,"When the submission claims that analyses or numerical results were computed, the reported methods and results must be supported by the submitted executable code or other directly inspectable public output, without presenting unexecuted or contradictory computations as completed.",False,semantic_validation_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-16-1,1,5,elicited_6f542e827f08cc10,Self-contained reproducible implementation,"When the submission claims reproducibility or supplies executable analysis code, every reported computation must have its required imports, inputs, variables, and preprocessing state defined in the submitted material or directly referenced public evidence.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-16-1,1,5,elicited_b1bb930142fb8565,Consistency of reported computational results,"When numerical results are attributed to executed analyses, the reported values and conclusions must agree with the corresponding computations and correction procedures shown in the submission.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-16-1,1,6,elicited_7f07bac52d8961cf,Execution support for reported computational results,"When reporting computed results or robustness analyses, the submission must provide directly inspectable executed code and/or output sufficient to verify that each claimed result was actually generated.",False,semantic_validation_failed,[],3,1,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-16-1,1,8,elicited_865789b6caf404a2,Evidence-backed execution and result provenance,"When claiming that an analysis, computation, generated result, or output file was completed, the submission must provide directly inspectable executable code and public output or equivalent evidence that supports the claimed result; prose assertions or merely described/unseen artifacts are insufficient.",False,semantic_validation_failed,[],7,3,0,4,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-16-1,1,9,elicited_819be2230113dbc7,Evidence-backed execution of claimed analyses,"When claiming adjusted results, robustness analyses, sensitivity analyses, or generated outputs, the submission must provide directly inspectable executable code and public output evidence showing that those computations completed and support the reported claims.",False,criterion_support_failed,[],4,1,2,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-16-1,1,9,elicited_6d066c68992ed6ec,Public validation of sample-to-metadata alignment,"When analysis claims that expression samples were correctly aligned to clinical metadata, the submission must expose checks that validate accession-set equality and final sample ordering before cohort selection and testing.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-16-1,1,10,elicited_dda0920381b4b9a7,Executable support for reported computations,"When claiming that analyses, reruns, exports, or robustness checks were completed, the submission must provide directly inspectable executable support or generated public output for those claims.",False,criterion_support_failed,[],6,1,4,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-16-1,1,10,elicited_2fda36e505ab2ca7,Consistency between inferential claims and executed correction,"When multiple comparisons or sensitivity analyses are claimed, the reported corrected values and conclusions must be generated from the same prespecified tests and consistently documented across code, trace, and answer.",False,criterion_support_failed,[],3,0,1,2,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-16-1,2,2,elicited_5237a4ae0dc11669,Internal consistency of reported analyses,"When the submission makes quantitative or inferential claims, the reported code, intermediate outputs, statistical results, and conclusions must agree with one another.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-16-1,2,3,elicited_794d4e40064e0638,Consistency of reported results with supporting evidence,"When reporting computed statistics or interpretations, the submission must keep the narrative, code, and publicly reported outputs mutually consistent; claimed values must be supported by the documented computation and distributions.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-16-1,2,3,elicited_afe439db853a1c81,Validity of reported multiple-testing adjustments,"When adjusted p-values are claimed, the submission must implement and report a mathematically valid adjustment consistent with the stated correction procedure, including any required monotonicity enforcement for Benjamini–Hochberg values.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-16-1,2,4,elicited_5dd474f510c3cefd,Internal consistency of reported evidence and conclusions,"When the submission makes quantitative claims, repeated values and the stated interpretation must agree with the reported statistics, distributions, and supporting computations.",False,aggregate_margin_failed,[],2,2,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-16-1,2,4,elicited_df481d6925fa1576,Correct implementation of multiplicity adjustment,"When multiple hypothesis tests are adjusted, the reported adjusted values must be computed using a valid multiplicity procedure, including any required monotonicity correction for Benjamini–Hochberg.",False,criterion_support_failed,[],2,1,0,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-16-1,2,5,elicited_02a84e7b076dcd20,Consistency of claims with reported evidence,"Claimed associations, subgroup differences, directions, and conclusions must be supported by the reported statistics, effect summaries, and documented computations; descriptive differences must not be presented as inferential findings when the relevant test is null or incompatible.",False,semantic_validation_failed,[],3,3,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-16-1,3,2,elicited_bd44b2662fd4f580,Evidence-supported adjusted inference,"When claiming that multiple-testing correction was applied to inferential results, the submission must provide inspectable adjusted outputs for every tested endpoint, not only code or an unverified prose assertion.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-16-1,3,3,elicited_510bc0b9fdf0ade0,Evidence-backed inferential results,"When reporting statistical tests or multiplicity-adjusted results, the submission must provide direct, inspectable public evidence that those analyses were actually executed and that the reported values correspond to the stated computation; executable code or an unsupported prose claim alone is insufficient.",False,criterion_support_failed,[],3,1,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-16-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
